World_X,World_Y,World_Z,Image_X,Image_Y,Camera_Z
9.460123062133789,-22.79652976989746,-102.7412338256836,182.08646254878468,387.61535895942893,-330.1783260657892
35.135318756103516,-41.1285400390625,-91.99156951904297,143.80174161141173,326.8969942140028,-330.0252311752585
24.913267135620117,-63.41144561767578,-57.26049041748047,192.5790580274869,255.23267073212097,-318.17751381549897
11.574165344238281,-80.37953186035156,-36.30665969848633,240.78965608490853,208.86872596795445,-314.1014396661054
6.444902420043945,-93.48470306396484,-24.419471740722656,264.8229059817292,174.67189249057986,-313.64278210415347
27.86547088623047,-27.864673614501953,-85.5152816772461,153.73162421386053,349.42303160787066,-317.6875667102856
24.114883422851562,-36.10301971435547,-23.729984283447266,197.50766106332256,261.2429759474045,-275.3669998320031
26.697017669677734,-48.845001220703125,14.80356216430664,223.50498830259562,171.37807213099103,-253.07494234949547
24.575424194335938,-60.651668548583984,34.277671813964844,250.80635692829088,113.00374844637975,-245.55871195092325
24.594829559326172,-67.48316955566406,47.30222702026367,265.49831071730034,72.34357049270545,-239.693793555108
17.341859817504883,-22.846187591552734,-81.578125,175.22798022303195,362.1958495750081,-312.8296645783207
2.576883316040039,-37.09212112426758,-25.716793060302734,248.86063797139835,279.43316964404835,-280.1869348733155
-3.536139488220215,-56.58207702636719,13.385337829589844,304.19004681344165,186.62366064130612,-262.7119149907404
-6.74940299987793,-77.57178497314453,28.83423614501953,334.1967420880879,123.22532375625161,-264.1405256017652
-3.9952917098999023,-88.01788330078125,40.851314544677734,342.69540847126655,79.10429733909871,-260.9574228189426
7.52364444732666,-22.17104721069336,-79.59907531738281,197.10975334859782,368.2104127645266,-312.09322971922376
-17.23605728149414,-39.549800872802734,-36.69884490966797,287.66696530672397,304.1086526432688,-292.675329621796
-31.43714141845703,-69.73556518554688,-12.684276580810547,349.51424532324705,226.47743570703193,-294.52320367233244
-37.547325134277344,-92.28812408447266,-3.346729278564453,376.5212014344529,178.8439497357307,-302.0157535785331
-41.684776306152344,-108.95523071289062,-3.3334970474243164,387.88924756569236,155.50063607641442,-312.8446571906111
-2.402355194091797,-25.037633895874023,-81.02289581298828,219.0586300427652,370.70915305501467,-316.2021125593209
-27.361608505249023,-51.23991394042969,-49.83961868286133,303.44684291132074,304.950266439233,-311.3576519024376
-33.08411407470703,-83.12610626220703,-43.53733825683594,329.14093768439085,245.83399942336763,-326.93785537489043
-31.530231475830078,-101.22029876708984,-41.35429382324219,332.1318207691267,213.209178424647,-336.2643815002733
-30.807308197021484,-115.76215362548828,-39.91801071166992,335.17620776511694,189.04758526478025,-344.0716193553897
