35.135318756103516,-41.1285400390625,-91.99156951904297,332.7031410865775,374.32252586796335
24.913267135620117,-63.41144561767578,-57.26049041748047,263.1760201219624,337.8095338706905
11.574165344238281,-80.37953186035156,-36.30665969848633,202.3114821462192,296.9744695555643
6.444902420043945,-93.48470306396484,-24.419471740722656,156.9142866253126,280.5744195134399
27.86547088623047,-27.864673614501953,-85.5152816772461,358.5868706388412,345.8542092397431
24.114883422851562,-36.10301971435547,-23.729984283447266,324.7711092768594,284.81782405467703
26.697017669677734,-48.845001220703125,14.80356216430664,273.3086354640788,252.09446668898056
24.575424194335938,-60.651668548583984,34.277671813964844,218.59007313744823,225.05700721521367
24.594829559326172,-67.48316955566406,47.30222702026367,181.5636713799035,208.0850522921449
17.341859817504883,-22.846187591552734,-81.578125,363.5253257139268,316.4832366757728
2.576883316040039,-37.09212112426758,-25.716793060302734,308.33775512624624,233.77838475972817
-3.536139488220215,-56.58207702636719,13.385337829589844,230.49726966902966,176.05659046688692
-6.74940299987793,-77.57178497314453,28.83423614501953,150.11211986202028,157.87751042807315
-3.9952917098999023,-88.01788330078125,40.851314544677734,102.96731351522206,151.95526519784465
7.52364444732666,-22.17104721069336,-79.59907531738281,358.8665381523947,293.110161640133
-17.23605728149414,-39.549800872802734,-36.69884490966797,293.4447157082349,203.8800004510402
-31.43714141845703,-69.73556518554688,-12.684276580810547,196.63298638994726,159.74674705165017
-37.547325134277344,-92.28812408447266,-3.346729278564453,127.23056820948972,147.79869065778462
-41.684776306152344,-108.95523071289062,-3.3334970474243164,82.09771037473423,150.37572511299595
-2.402355194091797,-25.037633895874023,-81.02289581298828,346.4932996111676,275.18117470717186
-27.361608505249023,-51.23991394042969,-49.83961868286133,264.116704038813,205.98253523266163
-33.08411407470703,-83.12610626220703,-43.53733825683594,182.72263206812468,206.27151076828665
-31.530231475830078,-101.22029876708984,-41.35429382324219,138.775924909338,218.1235005789514
-30.807308197021484,-115.76215362548828,-39.91801071166992,103.29839150177675,226.98129357575505
