35.135318756103516,-41.1285400390625,-91.99156951904297,331.93527021880857,312.49107188243073
24.913267135620117,-63.41144561767578,-57.26049041748047,305.6349932547271,314.0235512872143
11.574165344238281,-80.37953186035156,-36.30665969848633,263.5628747171906,316.7898062421449
6.444902420043945,-93.48470306396484,-24.419471740722656,238.97199640929486,329.974252602325
27.86547088623047,-27.864673614501953,-85.5152816772461,327.32839127576455,275.9319425759729
24.114883422851562,-36.10301971435547,-23.729984283447266,338.2325006061687,211.99403050379982
26.697017669677734,-48.845001220703125,14.80356216430664,356.19772338508346,178.6328821702828
24.575424194335938,-60.651668548583984,34.277671813964844,351.34544418350885,167.04618440840096
24.594829559326172,-67.48316955566406,47.30222702026367,353.8330801914645,156.43251361879322
17.341859817504883,-22.846187591552734,-81.578125,309.6749419515575,254.89984160369187
2.576883316040039,-37.09212112426758,-25.716793060302734,281.64304251007127,198.46024391633523
-3.536139488220215,-56.58207702636719,13.385337829589844,256.55189634271227,169.41435157975508
-6.74940299987793,-77.57178497314453,28.83423614501953,224.76365634612145,188.6089507757407
-3.9952917098999023,-88.01788330078125,40.851314544677734,221.93810244055248,195.87661972353084
7.52364444732666,-22.17104721069336,-79.59907531738281,289.9952711365764,244.33468993825898
-17.23605728149414,-39.549800872802734,-36.69884490966797,228.47013039618645,203.02328051091433
-31.43714141845703,-69.73556518554688,-12.684276580810547,160.7574192097929,218.48770977183585
-37.547325134277344,-92.28812408447266,-3.346729278564453,112.67800632292932,252.164284712263
-41.684776306152344,-108.95523071289062,-3.3334970474243164,76.26011044294358,291.8190685931096
-2.402355194091797,-25.037633895874023,-81.02289581298828,266.78628946297437,243.84332778201536
-27.361608505249023,-51.23991394042969,-49.83961868286133,192.85748682001395,236.00017374517614
-33.08411407470703,-83.12610626220703,-43.53733825683594,145.54647815267583,290.58546892441154
-31.530231475830078,-101.22029876708984,-41.35429382324219,128.12577705327337,331.72658905163274
-30.807308197021484,-115.76215362548828,-39.91801071166992,111.66972977649817,367.27648946961085
